id,date,comments
27031028,2015-02-23,0.979
27289662,2015-03-01,0.9826
27496904,2015-03-06,0.0
27618172,2015-03-08,0.9793
27708750,2015-03-09,0.8258
28018298,2015-03-16,0.763
28408618,2015-03-23,0.975
28666857,2015-03-28,0.9272
28886182,2015-03-31,0.9458
29151098,2015-04-04,0.8439
29418432,2015-04-07,0.9933
29708845,2015-04-11,0.9797
29898696,2015-04-13,0.7501
30089702,2015-04-17,0.9489
30944588,2015-04-29,0.4927
31232738,2015-05-03,0.958
33254715,2015-05-26,0.9676
34069684,2015-06-04,0.9937
34530102,2015-06-09,0.8271
34852666,2015-06-13,0.9676
35555497,2015-06-20,0.762
36975692,2015-07-03,0.9928
37366494,2015-07-06,0.9402
37942228,2015-07-12,0.9295
39054533,2015-07-20,0.9497
39358154,2015-07-22,0.9167
39633539,2015-07-25,0.7172
40122148,2015-07-28,0.9787
40385307,2015-07-30,0.6467
42420608,2015-08-13,0.9549
43068014,2015-08-17,0.9551
44610398,2015-08-27,0.9926
44853394,2015-08-29,0.9571
45189956,2015-08-31,0.9852
45641226,2015-09-04,0.958
46030375,2015-09-07,0.9896
47729640,2015-09-21,0.9231
48249684,2015-09-24,0.974
48740368,2015-09-28,0.8271
49272155,2015-10-02,0.9118
49519132,2015-10-04,0.9715
49949903,2015-10-07,0.6249
50544242,2015-10-12,0.9741
51331035,2015-10-19,0.8512
51599244,2015-10-21,0.9214
51869892,2015-10-24,0.971
52074494,2015-10-26,0.8773
52546859,2015-10-30,0.9552
52766494,2015-11-01,0.9637
53276937,2015-11-07,0.7425
53523561,2015-11-09,0.9401
53777391,2015-11-12,0.9054
54026853,2015-11-15,0.8862
55738621,2015-12-05,0.983
57107655,2015-12-21,0.8479
57964995,2015-12-30,0.0
59153238,2016-01-07,0.8478
59680895,2016-01-13,0.9015
60792758,2016-01-27,0.9286
61429102,2016-02-04,0.9804
62224523,2016-02-12,0.765
62366791,2016-02-14,0.9423
63015253,2016-02-19,0.9597
63254977,2016-02-21,0.9815
63520386,2016-02-23,0.9705
63809168,2016-02-27,0.9906
64642922,2016-03-06,0.9817
65621288,2016-03-15,0.9854
66250262,2016-03-20,0.9571
67020018,2016-03-26,0.987
67769105,2016-03-31,0.9897
67833545,2016-03-31,0.0
68145743,2016-04-02,0.9365
69056056,2016-04-08,0.953
70261753,2016-04-17,0.8475
70893556,2016-04-21,0.9697
71337087,2016-04-24,0.0
71596986,2016-04-26,0.9719
72218233,2016-05-01,0.952
72864445,2016-05-05,0.9798
73754304,2016-05-09,0.893
74661389,2016-05-16,0.8832
75748163,2016-05-22,0.9253
76590366,2016-05-28,0.9834
77182983,2016-05-30,0.9823
77798528,2016-06-03,0.0
78514312,2016-06-07,0.0
78883634,2016-06-09,0.9935
79195877,2016-06-11,0.9517
79915040,2016-06-15,0.9527
80819832,2016-06-19,0.978
81706115,2016-06-24,0.7717
82330843,2016-06-27,0.6249
83656338,2016-07-03,0.8955
50596535,2015-10-12,0.9719
53891366,2015-11-14,0.936
54888799,2015-11-25,-0.296
55513248,2015-12-01,-0.3595
56670909,2015-12-16,0.9936
57447903,2015-12-26,-0.9571
57783606,2015-12-29,0.9771
58853699,2016-01-05,0.8297
59952577,2016-01-17,0.9715
60403789,2016-01-23,0.3818
61190939,2016-02-01,0.9684
63034440,2016-02-19,0.6239
63895166,2016-02-28,0.9485
65618601,2016-03-15,0.4754
65860193,2016-03-17,0.9817
68821354,2016-04-06,0.9331
70768386,2016-04-20,0.9041
71327852,2016-04-24,0.9742
71799136,2016-04-28,-0.2411
73547906,2016-05-08,-0.9508
74744249,2016-05-16,0.9565
78523032,2016-06-07,0.6597
79704357,2016-06-13,0.9577
80529569,2016-06-18,0.9884
82262024,2016-06-27,0.9949
82989303,2016-06-30,0.8777
61960689,2016-02-09,0.9611
62590958,2016-02-15,0.9838
63243473,2016-02-21,0.9758
64978388,2016-03-09,0.9775
65601177,2016-03-15,0.9961
66573669,2016-03-23,0.9821
67020843,2016-03-26,0.8588
68159638,2016-04-02,0.9389
69460080,2016-04-11,0.9852
70231760,2016-04-17,0.9816
70816002,2016-04-21,0.8775
74766770,2016-05-16,0.955
76238500,2016-05-25,0.9804
77428645,2016-05-31,0.8588
78631787,2016-06-08,0.9402
80757192,2016-06-19,0.9628
81274823,2016-06-22,0.9281
82330586,2016-06-27,0.6352
15339064,2014-07-07,0.8653
16573343,2014-07-29,0.8832
17400856,2014-08-11,0.9874
18894246,2014-09-02,0.9906
20462041,2014-09-29,0.9746
22319445,2014-11-03,0.6784
23475272,2014-12-01,0.9884
24501032,2014-12-29,0.2732
24872901,2015-01-03,0.9622
26072029,2015-02-02,0.9594
27341271,2015-03-02,0.9792
29327502,2015-04-06,0.9853
33289353,2015-05-26,0.9882
40959344,2015-08-03,0.9715
45092314,2015-08-31,0.9664
83551288,2016-07-03,0.0
57575971,2015-12-27,0.9183
57702529,2015-12-28,0.7088
58931932,2016-01-05,0.8746
50555700,2015-10-12,0.8217
35248095,2015-06-16,0.8636
35858072,2015-06-22,0.8921
36419459,2015-06-28,0.4215
38136487,2015-07-13,0.9552
39769814,2015-07-26,0.8879
40353083,2015-07-30,0.9786
41088106,2015-08-04,0.9616
42405523,2015-08-13,0.9432
43386458,2015-08-19,0.9531
44273267,2015-08-24,0.0
50617588,2015-10-13,0.91
55343248,2015-12-01,0.9606
56564792,2015-12-14,0.9451
57780767,2015-12-29,0.9916
63587619,2016-02-24,0.7778
74637005,2016-05-16,0.9625
78530772,2016-06-07,0.9593
81313877,2016-06-22,0.7178
82269596,2016-06-27,0.7346
84016604,2016-07-05,0.8047
77334565,2016-05-31,0.872
56905093,2015-12-20,0.0
60369523,2016-01-22,0.9499
62042030,2016-02-10,0.9717
62396570,2016-02-14,0.9778
63228004,2016-02-21,0.9925
63931611,2016-02-28,0.9743
64334699,2016-03-02,0.9787
64452103,2016-03-04,0.9799
64542227,2016-03-05,0.9818
65051341,2016-03-10,0.9708
65251774,2016-03-12,0.807
66221407,2016-03-20,0.3971
67531688,2016-03-30,0.9834
69111880,2016-04-09,0.9715
69467359,2016-04-11,0.9343
69806778,2016-04-13,0.9781
70806888,2016-04-20,0.9865
71037283,2016-04-23,0.9874
72457919,2016-05-02,0.9977
73282606,2016-05-08,0.9258
74983494,2016-05-17,0.972
75924765,2016-05-23,0.9852
77173448,2016-05-30,0.9758
78543911,2016-06-07,0.9693
79961020,2016-06-15,0.9752
77337922,2016-05-31,0.0
80081124,2016-06-16,0.5095
82089220,2016-06-26,0.9646
83116149,2016-07-01,0.9606
32200012,2015-05-15,0.9859
32656386,2015-05-19,0.8432
32940195,2015-05-23,0.9756
33872189,2015-06-01,0.9741
35602046,2015-06-20,0.9783
36350780,2015-06-27,0.8768
37874017,2015-07-11,0.9783
38298539,2015-07-14,0.9907
38933574,2015-07-19,0.9467
40654369,2015-08-01,0.9838
43202085,2015-08-17,0.9717
46245188,2015-09-08,0.7902
48028815,2015-09-22,0.8923
49714295,2015-10-05,0.836
50209855,2015-10-10,0.9389
58370917,2016-01-02,0.9921
60598620,2016-01-25,0.9457
62673481,2016-02-15,0.9462
66128134,2016-03-19,0.9092
66849023,2016-03-25,0.9929
68012685,2016-04-01,0.9664
70151785,2016-04-16,0.9951
73866696,2016-05-11,0.9459
83070945,2016-07-01,0.9379
23856312,2014-12-12,0.9703
24256840,2014-12-23,0.9594
24506792,2014-12-29,0.884
24681296,2015-01-01,0.9589
24895658,2015-01-03,0.99
25071758,2015-01-05,0.9737
25153863,2015-01-07,0.9727
25487283,2015-01-17,0.9837
25532502,2015-01-18,0.983
25584471,2015-01-19,0.9832
25636600,2015-01-21,0.9935
25886802,2015-01-28,0.9924
26061909,2015-02-02,0.9456
26120616,2015-02-03,0.9883
26189094,2015-02-06,0.8858
26288488,2015-02-08,0.8834
26407836,2015-02-11,0.8354
26490225,2015-02-14,0.9953
26605592,2015-02-16,0.8165
26701929,2015-02-17,0.9752
26895722,2015-02-21,0.9787
27055088,2015-02-24,0.9548
27391985,2015-03-03,0.977
27472871,2015-03-05,0.868
27721578,2015-03-10,0.9898
27823041,2015-03-12,0.9647
28163557,2015-03-19,0.8803
28288607,2015-03-21,0.9544
28400562,2015-03-23,0.9752
28571805,2015-03-26,0.9674
28640049,2015-03-27,0.4019
28783034,2015-03-30,0.9753
28893686,2015-03-31,0.91
28988796,2015-04-02,0.9794
29050171,2015-04-03,0.976
29142107,2015-04-04,0.9705
29420758,2015-04-07,0.9782
29965780,2015-04-15,0.9359
30140980,2015-04-18,0.9605
30261554,2015-04-19,0.9809
30380641,2015-04-21,0.9792
30568117,2015-04-24,0.9783
30781349,2015-04-27,0.9826
30941845,2015-04-29,0.8883
31179631,2015-05-03,0.9201
31377968,2015-05-04,0.9859
31594453,2015-05-07,0.9753
31880981,2015-05-11,0.9796
32113373,2015-05-14,0.9897
32680269,2015-05-20,-0.9258
32838545,2015-05-22,0.9578
33234144,2015-05-26,0.979
33461303,2015-05-28,0.9921
33895699,2015-06-02,0.9633
34128540,2015-06-05,0.9855
34238892,2015-06-06,0.9442
35074268,2015-06-15,0.9803
35228192,2015-06-16,0.9364
35411750,2015-06-18,0.9538
35786131,2015-06-22,0.9741
35971777,2015-06-23,0.9903
36177855,2015-06-26,-0.6188
36343003,2015-06-27,0.9712
36861844,2015-07-02,0.979
37085225,2015-07-04,0.9642
37283281,2015-07-06,0.9712
37618556,2015-07-08,0.967
38367580,2015-07-15,0.9771
38731883,2015-07-18,0.984
39146803,2015-07-21,0.9896
39388672,2015-07-23,0.9651
39646373,2015-07-25,0.923
40565953,2015-08-01,0.9441
40907465,2015-08-03,0.9886
41190804,2015-08-05,0.9833
41317476,2015-08-07,0.9153
41986457,2015-08-10,0.6588
42254110,2015-08-12,0.0
42801782,2015-08-15,0.9838
43222293,2015-08-18,0.9729
43898651,2015-08-23,0.9936
44314022,2015-08-25,0.9696
45238751,2015-09-01,0.902
45587781,2015-09-04,0.9137
46124350,2015-09-08,0.9872
47172309,2015-09-16,0.9923
47384087,2015-09-18,0.9552
47600142,2015-09-20,0.9743
48172483,2015-09-24,0.9827
48527698,2015-09-27,0.926
48847120,2015-09-28,0.8625
