id,date,comments
45004246,2015-08-30,0.954
47080313,2015-09-15,0.9916
47836626,2015-09-21,0.9847
48421520,2015-09-26,0.9776
49267713,2015-10-02,0.9148
49586842,2015-10-05,0.9256
50427896,2015-10-12,0.967
51172261,2015-10-18,0.9887
52037939,2015-10-26,0.9741
52427021,2015-10-29,0.9757
53098916,2015-11-04,0.9792
29867251,2015-04-13,0.9571
30327639,2015-04-20,0.962
31061060,2015-05-01,0.9186
32471727,2015-05-18,0.9073
33249910,2015-05-26,0.4404
35444190,2015-06-18,0.0
37487197,2015-07-07,0.9851
38980659,2015-07-20,0.9661
39907448,2015-07-27,0.8748
45066244,2015-08-31,0.9153
46112591,2015-09-08,0.9312
46865549,2015-09-14,0.8655
47616442,2015-09-21,0.9698
49761421,2015-10-06,0.9709
50433708,2015-10-12,0.9324
20853738,2014-10-06,0.9974
25576740,2015-01-19,0.9583
3774888,2013-03-13,0.9552
6539201,2013-08-16,0.9558
6879865,2013-08-28,0.9503
16850536,2014-08-03,0.957
32770559,2015-05-21,0.9743
44280380,2015-08-25,0.9731
10928466,2014-03-13,0.9754
11028015,2014-03-17,0.9725
28316261,2015-03-22,0.97
30743168,2015-04-26,0.9177
32180702,2015-05-15,0.9722
3758752,2013-03-11,0.9925
8810936,2013-11-18,0.9905
9579944,2014-01-02,0.9805
10400703,2014-02-17,0.9755
10562646,2014-02-24,0.96
10934530,2014-03-13,0.8806
11746358,2014-04-14,0.8856
12635484,2014-05-06,0.9918
12860490,2014-05-12,0.9907
13106364,2014-05-19,0.9621
13447414,2014-05-27,0.9558
13852707,2014-06-06,0.9862
16030468,2014-07-20,0.9864
17782702,2014-08-17,0.9276
20126589,2014-09-23,0.988
20432690,2014-09-29,0.5255
20950095,2014-10-08,0.9732
21161302,2014-10-12,0.9939
21207491,2014-10-13,0.9674
22332129,2014-11-03,0.9682
22615284,2014-11-10,0.952
23325653,2014-11-29,0.907
24423094,2014-12-28,0.6858
25872325,2015-01-28,0.9959
28252444,2015-03-21,0.9589
28482423,2015-03-24,0.9933
28949707,2015-04-01,0.5719
29697736,2015-04-11,0.977
