id,date,0.0
30832607,2015-04-27,0.9744
33002285,2015-05-24,0.9589
33206107,2015-05-25,0.9674
35055879,2015-06-14,0.9184
35360982,2015-06-17,0.9228
35729531,2015-06-21,0.9847
36469470,2015-06-28,0.9695
36829676,2015-07-01,0.775
37125320,2015-07-04,0.9822
37256416,2015-07-05,0.9128
37924624,2015-07-11,0.9783
38087718,2015-07-12,0.9395
39089742,2015-07-20,0.9642
39257908,2015-07-21,0.945
39758362,2015-07-26,0.9214
40261929,2015-07-29,0.7096
41870949,2015-08-09,0.9371
42998586,2015-08-16,0.9753
45029691,2015-08-30,0.9794
46032068,2015-09-07,0.9719
46771168,2015-09-13,0.9871
50344875,2015-10-11,0.9802
52759022,2015-11-01,0.9746
61128734,2016-01-31,0.9412
65420254,2016-03-13,0.9899
67113170,2016-03-26,0.9845
69669874,2016-04-12,0.9767
70008808,2016-04-15,0.9652
38931028,2015-07-19,0.9359
39241407,2015-07-21,0.6697
40519276,2015-07-31,0.9294
42100810,2015-08-10,0.938
45015015,2015-08-30,0.9231
45837040,2015-09-06,0.981
47231338,2015-09-16,0.7339
47949725,2015-09-21,0.8993
48021498,2015-09-22,0.8885
49144682,2015-10-01,0.9618
49500904,2015-10-04,0.9656
50700613,2015-10-13,0.9287
52198962,2015-10-26,0.9741
54780337,2015-11-23,0.9678
55309040,2015-11-29,0.9245
55543009,2015-12-01,0.9376
56367336,2015-12-13,0.9622
62250297,2016-02-13,0.9669
62673663,2016-02-15,0.9769
63865028,2016-02-27,0.9634
64395558,2016-03-03,0.9917
65971132,2016-03-18,0.8779
66219799,2016-03-20,-0.7301
67767328,2016-03-31,0.9867
68667815,2016-04-06,0.8772
34926851,2015-06-13,0.8803
35739690,2015-06-21,0.9864
37218329,2015-07-05,0.9274
43206080,2015-08-17,0.807
44878569,2015-08-29,0.0
20393929,2014-09-28,0.9764
20785104,2014-10-05,0.9954
21154645,2014-10-12,0.9932
21535608,2014-10-19,0.9789
21835207,2014-10-25,0.9902
21897415,2014-10-26,0.9924
22243137,2014-11-02,0.9728
22550589,2014-11-09,0.9959
22777091,2014-11-14,0.9975
22847251,2014-11-16,0.9652
23115145,2014-11-23,0.908
23444334,2014-12-01,0.9976
23920221,2014-12-14,0.9806
24444595,2014-12-28,0.9117
24528930,2014-12-30,0.975
24755667,2015-01-02,0.9846
24981891,2015-01-04,0.9942
25512392,2015-01-18,0.9879
25698259,2015-01-23,0.9788
25866299,2015-01-27,0.9741
26326974,2015-02-09,0.727
26511660,2015-02-14,0.9811
26530978,2015-02-15,0.9432
26801952,2015-02-19,0.9917
26996879,2015-02-23,0.8955
27665669,2015-03-09,0.9764
27998101,2015-03-16,0.944
28257173,2015-03-21,0.9869
28355142,2015-03-22,0.9181
28499011,2015-03-24,0.93
28740392,2015-03-29,0.9627
28960147,2015-04-01,0.9577
30455362,2015-04-22,0.9834
30602021,2015-04-25,0.9831
31049455,2015-05-01,0.9493
31328675,2015-05-04,0.9699
31783923,2015-05-10,0.9742
32089570,2015-05-13,0.899
32161491,2015-05-15,0.9796
32708825,2015-05-20,0.9888
32815440,2015-05-22,0.9546
33104806,2015-05-25,0.9065
33724989,2015-05-31,0.9879
33947209,2015-06-02,0.9878
34361493,2015-06-07,0.9792
34961123,2015-06-14,0.9393
35312028,2015-06-17,0.9856
35563637,2015-06-20,0.9294
36034749,2015-06-24,0.9806
36388316,2015-06-28,0.9759
37155748,2015-07-05,0.9824
37789272,2015-07-10,0.9632
39076831,2015-07-20,0.9713
39506155,2015-07-24,0.9944
41321156,2015-08-07,0.9974
42310836,2015-08-12,0.9841
43298607,2015-08-18,0.9968
44710898,2015-08-28,0.979
46999748,2015-09-14,0.9617
47807007,2015-09-21,0.8642
48549303,2015-09-27,0.8719
49093904,2015-10-01,0.9697
50000239,2015-10-08,0.9809
51560181,2015-10-21,0.9875
51939410,2015-10-25,0.9673
47012454,2015-09-14,0.9889
47536967,2015-09-20,0.9429
47895940,2015-09-21,0.957
49413599,2015-10-03,0.9774
50733532,2015-10-13,0.6114
50793343,2015-10-14,0.9678
54565390,2015-11-21,0.9092
56224521,2015-12-10,0.9864
69320553,2016-04-10,0.9892
69401320,2016-04-11,0.9763
70445249,2016-04-17,0.9673
4348926,2013-04-29,0.9911
4585733,2013-05-13,0.9901
4842639,2013-05-28,0.9889
4949070,2013-06-03,0.9512
5212113,2013-06-18,0.9837
5321697,2013-06-24,0.9935
5400381,2013-06-28,0.9828
5610663,2013-07-08,0.9934
5806257,2013-07-17,0.9891
5953770,2013-07-23,0.908
6248512,2013-08-05,0.9606
6564799,2013-08-17,0.9829
6712875,2013-08-22,-0.323
6956199,2013-09-01,0.9726
7075019,2013-09-05,0.9657
7519438,2013-09-23,0.6249
7726790,2013-09-30,0.9661
7890619,2013-10-07,0.9652
8405192,2013-10-29,0.6588
13152999,2014-05-20,0.9855
13286280,2014-05-24,0.9845
13369559,2014-05-26,0.9822
14408914,2014-06-18,0.9672
15552805,2014-07-11,0.9578
15712687,2014-07-14,0.9917
16138797,2014-07-22,0.9773
16558741,2014-07-29,0.9857
17823123,2014-08-18,0.9754
18083391,2014-08-21,0.9834
18339804,2014-08-25,0.993
18808856,2014-09-01,0.4062
19694058,2014-09-16,0.9829
19967008,2014-09-21,0.9819
20125072,2014-09-23,0.765
20649074,2014-10-03,0.8126
20952718,2014-10-08,0.9371
21076373,2014-10-11,0.0
21281423,2014-10-14,0.9812
21579601,2014-10-20,0.9936
21887877,2014-10-26,0.9639
32586639,2015-05-19,0.9561
32862197,2015-05-22,0.9771
33373558,2015-05-27,0.9666
33928994,2015-06-02,0.9409
34216051,2015-06-06,0.9793
35955601,2015-06-23,0.8516
36566131,2015-06-29,0.8439
37661214,2015-07-09,0.9235
38025289,2015-07-12,0.9271
38510991,2015-07-16,0.9468
40487882,2015-07-31,0.9736
42522748,2015-08-14,0.9879
43502715,2015-08-20,0.9648
45872312,2015-09-06,0.991
46138107,2015-09-08,0.8934
47158952,2015-09-16,0.9908
48018505,2015-09-22,0.8807
49028867,2015-09-30,0.9517
50184826,2015-10-10,0.984
51007564,2015-10-17,0.9903
51451153,2015-10-20,0.857
52490012,2015-10-30,0.9896
44236090,2015-08-24,0.9791
46205527,2015-09-08,0.992
49019017,2015-09-30,0.95
51288135,2015-10-19,0.9948
52068240,2015-10-26,0.9817
54239142,2015-11-17,0.9584
55193935,2015-11-29,0.9508
56603329,2015-12-15,0.9833
57568367,2015-12-27,0.93
58565163,2016-01-03,0.9776
59515706,2016-01-11,0.9169
62720697,2016-02-16,0.9909
66185627,2016-03-20,0.9816
66911395,2016-03-25,0.892
67603738,2016-03-30,0.9432
68363868,2016-04-04,0.9631
69207995,2016-04-10,0.9208
70334535,2016-04-17,0.9681
43875192,2015-08-22,0.9599
44053209,2015-08-23,0.9621
44271482,2015-08-24,0.9788
44397873,2015-08-25,0.9895
44614023,2015-08-27,0.9727
44846821,2015-08-29,0.6652
45221165,2015-08-31,0.8251
45727898,2015-09-05,0.9501
46023295,2015-09-07,0.9228
46773563,2015-09-13,0.9351
47220552,2015-09-16,0.8695
48095163,2015-09-23,0.9827
49650938,2015-10-05,0.9606
49957117,2015-10-07,0.9813
50053801,2015-10-08,0.9859
50156343,2015-10-09,0.6124
50235574,2015-10-10,0.9611
50311867,2015-10-11,0.8316
50604527,2015-10-12,0.9749
50959807,2015-10-16,0.966
51129751,2015-10-18,0.9028
51798676,2015-10-24,0.9841
52713826,2015-11-01,0.9564
54168724,2015-11-16,0.9201
54519970,2015-11-21,0.8831
55654796,2015-12-04,0.9549
56407693,2015-12-13,0.962
57000071,2015-12-20,0.8979
57519493,2015-12-27,0.9571
57960152,2015-12-30,0.9615
58651335,2016-01-03,0.9814
59540987,2016-01-11,0.9781
60100514,2016-01-18,0.9476
60368770,2016-01-22,0.9585
60918700,2016-01-29,0.9629
61730836,2016-02-07,0.9792
62288470,2016-02-13,0.944
62616335,2016-02-15,0.9565
63219996,2016-02-21,0.8553
64662415,2016-03-06,0.8622
65205156,2016-03-11,0.9617
65393250,2016-03-13,0.9858
66214940,2016-03-20,0.8834
67627169,2016-03-30,0.9712
67945701,2016-04-01,0.9418
68583805,2016-04-05,0.9717
69268845,2016-04-10,0.9656
70526431,2016-04-18,0.9606
36616298,2015-06-29,0.9657
37369887,2015-07-06,0.9888
37791345,2015-07-10,0.994
38074146,2015-07-12,0.9782
39061802,2015-07-20,0.993
40023238,2015-07-27,0.9645
40968792,2015-08-03,0.9659
42060980,2015-08-10,-0.3802
42899400,2015-08-16,0.9957
44189494,2015-08-24,0.9839
47529431,2015-09-20,0.9888
48789685,2015-09-28,0.9056
49656009,2015-10-05,0.9611
50257529,2015-10-10,0.9622
50486997,2015-10-12,0.9946
51281261,2015-10-19,0.9735
52067101,2015-10-26,0.9476
53490848,2015-11-09,0.9783
54823537,2015-11-23,0.9804
55499975,2015-12-01,0.9808
56009312,2015-12-07,0.9906
58687973,2016-01-03,0.9889
60051188,2016-01-18,0.7178
62757580,2016-02-16,0.8467
65258427,2016-03-12,0.987
67315829,2016-03-28,0.9806
68015554,2016-04-01,0.8202
69343808,2016-04-10,0.973
38020112,2015-07-12,0.9298
21270686,2014-10-13,0.8779
21630293,2014-10-20,0.7688
24256634,2014-12-23,0.9884
50360316,2015-10-11,0.9599
50986814,2015-10-16,0.4703
51199122,2015-10-18,0.9768
70376320,2016-04-17,0.9827
51479291,2015-10-20,0.8748
52167655,2015-10-26,0.9827
2711186,2012-10-24,0.4824
3821256,2013-03-18,0.9571
4075908,2013-04-08,0.9862
4251103,2013-04-22,0.9876
4841460,2013-05-28,0.9822
5182797,2013-06-17,0.9702
5351405,2013-06-25,0.9831
6085488,2013-07-29,0.9616
7017153,2013-09-03,0.9899
7517486,2013-09-23,0.9493
8548687,2013-11-04,0.9732
11244130,2014-03-26,0.9853
11615505,2014-04-09,0.9401
12013177,2014-04-21,0.9935
14649706,2014-06-23,0.9918
16323765,2014-07-25,0.9577
16496404,2014-07-28,0.8993
16886683,2014-08-04,0.9272
18358069,2014-08-25,0.9038
18770834,2014-08-31,0.9826
19546446,2014-09-14,0.9889
24549870,2014-12-30,0.7775
38981679,2015-07-20,0.975
46212587,2015-09-08,0.9941
57932988,2015-12-30,0.9839
22005748,2014-10-27,0.9286
22572342,2014-11-09,0.8584
51252748,2015-10-18,0.9672
51989159,2015-10-25,0.9225
52649352,2015-10-31,0.7269
52784341,2015-11-01,0.9627
56453303,2015-12-13,0.9421
2174237,2012-09-02,0.9764
2266508,2012-09-11,0.9224
2356116,2012-09-20,0.9725
2459302,2012-09-30,0.9877
2548184,2012-10-08,0.8769
2590422,2012-10-12,0.8255
2621326,2012-10-15,0.9552
2702998,2012-10-24,0.6346
2734314,2012-10-27,0.9832
2749299,2012-10-29,0.9771
2969869,2012-11-26,0.9746
3044447,2012-12-08,0.9674
3198738,2012-12-31,0.9692
3252330,2013-01-03,0.9719
3304964,2013-01-07,0.9852
3398798,2013-01-22,0.9673
3604355,2013-02-22,0.9674
3639688,2013-02-26,0.9324
3999884,2013-04-02,0.9299
4083357,2013-04-08,0.9845
4188496,2013-04-16,0.9253
4218451,2013-04-19,0.9794
4263027,2013-04-22,0.8777
4509079,2013-05-09,0.9637
4686095,2013-05-20,0.8851
4836167,2013-05-28,0.9692
5164854,2013-06-16,0.9633
5466167,2013-07-01,0.7906
5663314,2013-07-10,0.8997
5769189,2013-07-15,0.9722
6055903,2013-07-28,0.9707
6346440,2013-08-09,0.7772
7292032,2013-09-14,0.952
7344443,2013-09-16,0.4657
7450020,2013-09-20,0.8436
7701747,2013-09-30,0.9857
8958979,2013-11-28,0.8436
9294919,2013-12-19,0.9769
9375135,2013-12-24,0.9615
10314865,2014-02-12,0.8931
10641250,2014-03-01,0.9373
11052028,2014-03-18,0.8698
11206961,2014-03-24,0.8289
11382111,2014-03-31,0.9133
11629312,2014-04-09,0.9476
11736341,2014-04-14,0.9286
11875703,2014-04-17,0.8519
12164195,2014-04-24,0.9792
12324939,2014-04-28,0.0
13362178,2014-05-26,0.835
13958358,2014-06-09,0.9962
14320577,2014-06-16,0.9468
14591623,2014-06-22,0.0
14978344,2014-06-30,0.7964
15264753,2014-07-06,0.6808
16435907,2014-07-27,0.9485
17901139,2014-08-18,0.9495
18250395,2014-08-24,0.9285
18809873,2014-09-01,0.2706
19172939,2014-09-07,0.9772
19520641,2014-09-14,0.9657
20041167,2014-09-22,0.6908
20415538,2014-09-29,0.8555
20775451,2014-10-05,0.989
22252634,2014-11-02,0.8945
23246669,2014-11-26,0.6875
23398509,2014-11-30,0.9421
23670058,2014-12-07,0.9829
23929991,2014-12-14,0.8643
24537733,2014-12-30,0.9882
25136053,2015-01-07,0.855
25437235,2015-01-16,0.8126
25576892,2015-01-19,0.9279
25894470,2015-01-28,0.9706
27279232,2015-03-01,0.9061
27732132,2015-03-10,0.9467
29212384,2015-04-05,0.8268
30594232,2015-04-24,0.9436
30723144,2015-04-26,0.4019
31489471,2015-05-05,0.9738
32598081,2015-05-19,0.9467
32986028,2015-05-24,0.9968
33544592,2015-05-29,0.8176
34137363,2015-06-05,0.9734
34313867,2015-06-07,0.836
35231051,2015-06-16,0.9747
35930900,2015-06-23,0.8176
36239840,2015-06-26,0.9919
36669817,2015-06-30,0.9777
37387501,2015-07-06,0.9852
37690435,2015-07-09,0.9578
38606922,2015-07-17,0.9868
41801534,2015-08-09,0.9865
42318983,2015-08-12,0.9772
43244882,2015-08-18,0.8555
45018000,2015-08-30,0.826
45941839,2015-09-07,0.9042
47496497,2015-09-19,0.9776
47823030,2015-09-21,0.9633
48366518,2015-09-25,0.6808
48708496,2015-09-28,0.8899
51895002,2015-10-25,0.8901
52502403,2015-10-30,0.9882
53288475,2015-11-07,0.9838
53544258,2015-11-09,0.8908
53959052,2015-11-15,0.9718
54622499,2015-11-22,0.8834
54959711,2015-11-25,0.9588
55186087,2015-11-29,0.9703
55883251,2015-12-06,0.9743
56409985,2015-12-13,0.9742
56978152,2015-12-20,0.9895
58372337,2016-01-02,0.9645
59637379,2016-01-13,0.99
60086407,2016-01-18,0.9943
61661563,2016-02-07,0.96
62395650,2016-02-14,0.9587
64925520,2016-03-09,0.9342
62676875,2016-02-15,0.9886
64473377,2016-03-04,0.9874
64907960,2016-03-09,0.9808
66562087,2016-03-23,0.9812
66850188,2016-03-25,0.9578
68267972,2016-04-03,0.9843
68461731,2016-04-05,0.936
69252549,2016-04-10,0.9364
69393122,2016-04-11,0.9711
37110887,2015-07-04,0.9066
37423182,2015-07-06,0.8979
38064720,2015-07-12,0.9175
38970109,2015-07-19,0.8172
39807207,2015-07-26,0.9902
40069105,2015-07-27,0.9641
40863356,2015-08-02,0.9364
41028591,2015-08-03,0.8779
41501098,2015-08-07,0.9646
42937428,2015-08-16,0.9267
43594866,2015-08-20,0.9606
43847045,2015-08-22,0.4391
44737924,2015-08-28,0.9739
45700561,2015-09-05,0.9166
45998971,2015-09-07,0.9512
46761713,2015-09-13,0.8062
49783118,2015-10-06,0.9205
50452837,2015-10-12,0.9879
51128368,2015-10-18,0.6124
68651565,2016-04-06,0.969
69587600,2016-04-11,0.9755
70304551,2016-04-17,0.9913
26578703,2015-02-15,0.9587
26957155,2015-02-22,0.963
28370143,2015-03-22,0.9805
29887569,2015-04-13,0.9823
30748694,2015-04-26,0.7425
31154579,2015-05-02,0.9387
31212367,2015-05-03,0.6239
31756916,2015-05-09,0.9364
32936748,2015-05-23,0.9851
33002239,2015-05-24,0.92
33312025,2015-05-26,0.9638
33757003,2015-05-31,0.9714
34349838,2015-06-07,0.9789
35596669,2015-06-20,0.9949
35731993,2015-06-21,0.9645
36430228,2015-06-28,0.9118
38185765,2015-07-13,0.9894
38776547,2015-07-18,0.8357
38861793,2015-07-19,0.9549
40807985,2015-08-02,0.9391
41854998,2015-08-09,0.7783
44070189,2015-08-23,0.9954
45036750,2015-08-30,0.9903
46687564,2015-09-12,0.9747
46829570,2015-09-13,0.9883
47796858,2015-09-21,0.9853
49047717,2015-09-30,0.7783
50204778,2015-10-10,0.9834
50343251,2015-10-11,0.9458
51038164,2015-10-17,0.9884
51334054,2015-10-19,0.9815
51934843,2015-10-25,0.4588
52656542,2015-10-31,0.933
52727922,2015-11-01,0.9199
53315410,2015-11-07,0.8974
53407295,2015-11-08,0.9621
53946731,2015-11-14,0.9224
54657711,2015-11-22,0.9923
54897682,2015-11-25,0.91
56904405,2015-12-19,0.9057
58459986,2016-01-02,0.9862
60843331,2016-01-28,0.9577
62307328,2016-02-13,0.977
62460265,2016-02-14,0.9414
63279832,2016-02-21,0.9153
65697376,2016-03-16,0.9763
66128976,2016-03-19,0.902
66794910,2016-03-24,0.9254
67087999,2016-03-26,0.9615
68649265,2016-04-06,0.8805
69345224,2016-04-10,0.9421
25651036,2015-01-21,0.0
28293593,2015-03-21,0.5709
32992601,2015-05-24,0.9705
34735301,2015-06-11,0.7425
41900763,2015-08-09,0.8792
24113950,2014-12-20,0.9877
24284525,2014-12-24,0.9688
24753721,2015-01-02,0.9888
25146340,2015-01-07,0.902
25341233,2015-01-12,0.9537
25557610,2015-01-19,0.9753
25805322,2015-01-26,0.5837
26304089,2015-02-09,0.9894
26600432,2015-02-16,0.986
27015476,2015-02-23,0.9578
27331455,2015-03-02,0.9701
27650419,2015-03-09,0.9657
27883037,2015-03-14,0.9789
28403094,2015-03-23,0.9844
28741393,2015-03-29,0.9944
28893228,2015-03-31,0.9622
29274052,2015-04-06,0.873
29702561,2015-04-11,0.9627
29842984,2015-04-13,0.9902
30197401,2015-04-19,0.9897
30461956,2015-04-22,0.9858
30792743,2015-04-27,0.9471
31638682,2015-05-08,0.9819
32111542,2015-05-14,0.9677
32483189,2015-05-18,0.9768
33089349,2015-05-25,0.9701
33404681,2015-05-27,0.9805
33678727,2015-05-31,0.9942
34127699,2015-06-05,0.6468
34426811,2015-06-08,0.9808
34741381,2015-06-11,0.9827
35209572,2015-06-16,0.9616
35552243,2015-06-20,0.9817
35806802,2015-06-22,0.966
36263651,2015-06-27,0.9937
36568464,2015-06-29,0.96
37058277,2015-07-04,0.9601
37348900,2015-07-06,0.9052
37842218,2015-07-11,0.9272
38400903,2015-07-15,0.9401
39012469,2015-07-20,0.9805
39528584,2015-07-24,0.8689
40212832,2015-07-29,0.9946
40573553,2015-08-01,0.9976
41646249,2015-08-08,0.9062
42057516,2015-08-10,0.9663
42464050,2015-08-13,0.9825
43092857,2015-08-17,0.9346
43608072,2015-08-21,0.7501
44548302,2015-08-27,0.9949
45126673,2015-08-31,0.981
47254923,2015-09-17,0.9758
47676570,2015-09-21,0.9819
47952531,2015-09-22,0.9745
48352228,2015-09-25,0.9916
48985087,2015-09-30,0.9956
49595597,2015-10-05,0.9676
49883984,2015-10-07,0.9832
50212347,2015-10-10,0.8899
50426194,2015-10-12,0.9916
52567637,2015-10-31,0.9811
52966580,2015-11-03,0.9582
53321787,2015-11-08,0.8881
53595330,2015-11-10,0.9523
54232585,2015-11-17,0.9761
54442185,2015-11-20,0.9815
55189303,2015-11-29,0.9871
55656558,2015-12-04,0.9592
55931912,2015-12-07,0.9229
56180350,2015-12-10,0.9196
56492073,2015-12-14,0.9902
56742227,2015-12-17,0.9774
57056675,2015-12-21,0.918
57280756,2015-12-24,0.9922
58007020,2015-12-31,0.9652
58789983,2016-01-05,0.91
59326324,2016-01-09,0.9799
59642970,2016-01-13,0.9523
60113568,2016-01-19,0.9539
61770411,2016-02-08,0.9595
62496519,2016-02-15,0.8767
63347330,2016-02-22,0.9821
63622878,2016-02-25,0.957
64129609,2016-02-29,0.9345
64999209,2016-03-10,0.9865
66079936,2016-03-19,0.6124
67073361,2016-03-26,0.9851
67260950,2016-03-27,0.9401
67912164,2016-04-01,0.9551
68688501,2016-04-06,0.8358
69433296,2016-04-11,0.9348
46168225,2015-09-08,0.9862
46933939,2015-09-14,0.9571
47712863,2015-09-21,0.9982
47887613,2015-09-21,0.9921
48201479,2015-09-24,0.99
48395584,2015-09-26,0.9776
48579632,2015-09-27,0.9889
49457213,2015-10-04,0.967
50215460,2015-10-10,0.9839
50292148,2015-10-11,0.992
50929519,2015-10-16,0.9883
51147019,2015-10-18,0.9918
51743979,2015-10-24,0.9616
52062208,2015-10-26,0.9551
52409166,2015-10-29,0.9844
53175024,2015-11-06,0.9949
53342512,2015-11-08,0.945
53596177,2015-11-10,0.9771
53837019,2015-11-13,0.9665
54156378,2015-11-16,0.9448
54725967,2015-11-23,0.9467
55060776,2015-11-27,0.9893
55071206,2015-11-27,0.9949
55423116,2015-12-01,0.9402
55635723,2015-12-03,0.9666
55953189,2015-12-07,0.8883
56497181,2015-12-14,0.9343
56828111,2015-12-18,0.9647
56950818,2015-12-20,0.9735
57078120,2015-12-21,0.877
58362688,2016-01-02,0.9629
64826321,2016-03-08,0.9589
65558487,2016-03-15,0.9754
66295449,2016-03-20,0.779
66653731,2016-03-23,0.9929
66811347,2016-03-24,0.8436
69499955,2016-04-11,0.9646
69555676,2016-04-11,0.9914
70188853,2016-04-16,0.9682
32592512,2015-05-19,0.9846
33717995,2015-05-31,0.9725
34461493,2015-06-08,0.9163
34987654,2015-06-14,0.8805
35477018,2015-06-19,0.9839
37476667,2015-07-07,0.9611
37757392,2015-07-10,0.9923
38400360,2015-07-15,0.9959
39022036,2015-07-20,0.8555
43071551,2015-08-17,0.9868
44454894,2015-08-26,0.926
46128433,2015-09-08,0.9656
48196083,2015-09-24,0.7906
52521328,2015-10-30,0.944
52965669,2015-11-03,0.9665
53294463,2015-11-07,0.6249
54093705,2015-11-16,0.855
54453733,2015-11-20,0.945
54726783,2015-11-23,0.9669
55100410,2015-11-28,0.9896
55352852,2015-12-01,0.9441
56491069,2015-12-14,0.969
57396302,2015-12-25,0.6249
61145407,2016-02-01,0.876
62635962,2016-02-15,0.899
65484367,2016-03-14,0.0
65785298,2016-03-17,0.9861
66268503,2016-03-20,0.6249
70451234,2016-04-17,0.9647
5625759,2013-07-08,0.9863
6918171,2013-08-30,0.936
7083619,2013-09-05,0.9649
8560106,2013-11-05,0.9984
10430323,2014-02-18,0.9964
11404573,2014-04-01,0.4754
15366317,2014-07-07,0.9729
20549712,2014-10-01,0.9961
22183450,2014-11-01,0.9396
22467080,2014-11-07,0.8576
23456206,2014-12-01,0.9371
24511471,2014-12-29,0.9805
25987296,2015-02-01,0.9201
32030822,2015-05-12,0.9861
34210289,2015-06-06,0.9769
35177233,2015-06-15,0.9501
37862070,2015-07-11,0.9864
38359473,2015-07-14,0.9682
39023567,2015-07-20,0.9886
44138892,2015-08-24,0.9956
48728021,2015-09-28,0.9295
49684376,2015-10-05,0.9803
51264146,2015-10-19,0.9509
52085089,2015-10-26,0.9652
56565970,2015-12-14,0.9808
57348032,2015-12-24,0.9755
58417508,2016-01-02,0.831
63847865,2016-02-27,0.9603
64914652,2016-03-09,0.9669
66552709,2016-03-23,0.9358
68744067,2016-04-06,0.9709
69799038,2016-04-13,0.9559
70680690,2016-04-19,0.9485
15373285,2014-07-07,0.9779
16132168,2014-07-22,0.9483
16134021,2014-07-22,0.9811
16492839,2014-07-28,0.8667
16683373,2014-07-31,0.9369
16920621,2014-08-04,0.9412
17165751,2014-08-08,0.9825
17842880,2014-08-18,0.9676
18350134,2014-08-25,0.9843
19150308,2014-09-07,0.8854
19351311,2014-09-10,0.8906
19529812,2014-09-14,0.9617
20348819,2014-09-28,0.9621
20821430,2014-10-06,0.9763
21429741,2014-10-17,0.3612
21520016,2014-10-19,0.932
21790351,2014-10-24,0.8934
21869659,2014-10-26,0.8972
22226589,2014-11-02,0.991
23356149,2014-11-30,0.6956
24155807,2014-12-21,0.9741
24417512,2014-12-28,0.5719
24747126,2015-01-02,0.9814
26933813,2015-02-22,0.9432
27809260,2015-03-12,0.9715
28028409,2015-03-16,0.9244
28562983,2015-03-26,0.9476
30217227,2015-04-19,0.8772
30555923,2015-04-24,0.872
31244429,2015-05-03,0.9274
32890838,2015-05-23,0.9755
33129558,2015-05-25,0.978
34238492,2015-06-06,0.9855
34607481,2015-06-09,0.9205
34961359,2015-06-14,0.9819
35684905,2015-06-21,0.8963
36453652,2015-06-28,0.9392
37035315,2015-07-04,0.986
37994352,2015-07-12,0.9756
39032484,2015-07-20,0.9815
39498047,2015-07-24,0.9651
40983801,2015-08-03,0.9792
41976213,2015-08-10,0.9153
45118266,2015-08-31,0.9744
47065687,2015-09-15,0.9719
47656063,2015-09-21,0.9932
49452817,2015-10-04,0.9828
49954749,2015-10-07,0.9834
50432315,2015-10-12,0.9216
51148671,2015-10-18,0.765
51679701,2015-10-22,0.9527
51906180,2015-10-25,0.8998
52682330,2015-11-01,0.6249
53435032,2015-11-08,0.8061
55107618,2015-11-28,0.9705
57687718,2015-12-28,0.9118
62392961,2016-02-14,0.903
63208237,2016-02-21,0.968
63942988,2016-02-28,0.9285
69075738,2016-04-09,0.9576
51199584,2015-10-18,0.9742
51967510,2015-10-25,0.9777
52471745,2015-10-29,0.6187
52762407,2015-11-01,0.9501
53444641,2015-11-08,0.4939
54079128,2015-11-15,0.9765
55202868,2015-11-29,0.8729
63279712,2016-02-21,0.7777
66315711,2016-03-21,0.9012
4332173,2013-04-28,0.9766
4852754,2013-05-28,0.9545
5336364,2013-06-24,0.975
6664101,2013-08-20,0.9595
6840904,2013-08-26,0.9638
7902835,2013-10-07,0.821
10912530,2014-03-12,0.9648
12039917,2014-04-21,0.9392
12305438,2014-04-28,0.9825
14252736,2014-06-15,0.9184
14670449,2014-06-23,0.9669
15347218,2014-07-07,0.992
15724045,2014-07-14,0.9433
16161650,2014-07-22,0.996
16387008,2014-07-26,0.9371
16527864,2014-07-28,0.9628
16858942,2014-08-03,0.9715
17547385,2014-08-13,0.9549
17810344,2014-08-17,0.938
18423169,2014-08-26,0.9763
19178575,2014-09-07,0.9415
19574481,2014-09-14,0.9286
19974812,2014-09-21,0.8689
20076714,2014-09-22,0.9524
20765281,2014-10-05,0.9588
21112854,2014-10-11,0.8489
21148867,2014-10-12,-0.1602
22553650,2014-11-09,0.981
22941064,2014-11-17,0.9446
23105440,2014-11-23,0.9615
23234751,2014-11-25,0.9256
24995071,2015-01-04,0.8648
26283847,2015-02-08,0.7934
26545637,2015-02-15,0.9323
27558625,2015-03-07,0.9833
27605774,2015-03-08,0.2263
27765561,2015-03-11,0.9601
27848411,2015-03-13,0.9467
27938347,2015-03-15,0.5935
29078113,2015-04-03,0.836
30113214,2015-04-17,0.967
30434177,2015-04-21,0.9267
30683809,2015-04-26,0.8979
30966854,2015-04-29,0.9763
31267911,2015-05-03,0.9616
31604230,2015-05-07,0.9844
31903826,2015-05-11,0.5737
32042821,2015-05-12,0.9746
32096883,2015-05-13,0.9467
32627531,2015-05-19,0.9647
32868594,2015-05-22,0.9678
32932046,2015-05-23,0.9501
37743017,2015-07-10,0.9826
37937619,2015-07-11,0.9523
38278938,2015-07-14,0.8481
38778175,2015-07-18,0.9868
39196485,2015-07-21,0.6058
40808374,2015-08-02,0.7579
44294063,2015-08-25,0.8126
45511128,2015-09-03,0.937
46020206,2015-09-07,0.9697
46753082,2015-09-13,0.9822
49354246,2015-10-03,0.91
49531636,2015-10-04,0.99
50209470,2015-10-10,0.8357
50682641,2015-10-13,0.8909
51445458,2015-10-20,0.91
51910341,2015-10-25,0.7783
57713425,2015-12-28,0.7506
65404806,2016-03-13,0.7178
68478636,2016-04-05,0.9858
29879831,2015-04-13,0.9872
30531579,2015-04-23,0.9949
31336987,2015-05-04,0.9976
32021048,2015-05-12,0.9773
32120299,2015-05-14,0.0
32720683,2015-05-20,0.9889
33315532,2015-05-26,0.9918
34504810,2015-06-08,0.9812
35707974,2015-06-21,0.9792
36615979,2015-06-29,0.9643
38141216,2015-07-13,0.9837
